,Open,High,low,Close,AvgPrice,Turn,Volume,Amount,Tnum,mean_volume,std_volume,zscore_volume,signal
2015-11-17,14.0826,14.2301,13.3306,13.3675,13.7635,9.2954,138471176.0,2584853840.0,88869.0,118246141.1,53062949.3492,0.381151729183,0
2015-11-18,13.3158,13.4707,12.6818,12.7186,13.071,6.8961,102728541.0,1821160528.0,63974.0,117835164.08,53102747.9995,-0.284479121121,0
2015-11-19,12.7629,13.3748,12.6818,13.2421,12.9973,5.253,78253043.0,1379443728.0,49607.0,117594043.52,53257430.6328,-0.738695052551,0
2015-11-20,13.2274,13.2421,12.9103,13.0578,13.0972,4.8587,72378238.0,1285692384.0,43329.0,117107443.64,53562428.7557,-0.835085463431,0
2015-11-23,13.0504,13.8983,12.8218,13.3748,13.3728,7.2655,108231241.0,1963025760.0,65669.0,117945913.26,53076914.2496,-0.183030087513,0
2015-11-24,13.5002,13.5223,12.9693,13.3675,13.2586,4.0889,60911426.0,1095335312.0,37846.0,117862854.06,53164533.6661,-1.07122971148,0
2015-11-25,13.4633,13.8541,13.4412,13.5739,13.6675,5.696,84851406.0,1572881328.0,51100.0,117297823.14,53365901.0588,-0.607999049885,0
2015-11-26,13.9352,14.8937,13.9352,14.0974,14.3642,10.2076,152058728.0,2962371504.0,95656.0,118641891.28,53378419.7391,0.626036455993,0
2015-11-27,13.714,14.4734,13.2421,13.4043,13.8452,10.9917,163740711.0,3074720832.0,100976.0,120584983.48,53212866.1119,0.811001749639,0
2015-11-30,13.5739,14.7462,13.4117,14.7462,14.2627,15.0166,223698345.0,4327275520.0,119490.0,123692077.42,54617286.9071,1.83103689771,0
2015-12-01,14.7462,15.1075,14.0163,14.2375,14.5997,12.2303,182190817.0,3607604304.0,116894.0,125859277.84,54748119.0974,1.02892190798,0
2015-12-02,14.0015,14.031,13.043,13.4559,13.5171,7.963,118621715.0,2174687088.0,79323.0,127000496.18,53969651.2472,-0.155249867034,0
2015-12-03,13.4191,13.9131,13.3527,13.773,13.7642,5.0067,74582774.0,1392319664.0,49983.0,126856229.9,54102430.8128,-0.966194219273,0
2015-12-04,13.6771,13.9499,13.3453,13.5444,13.6535,5.0023,74518003.0,1379924816.0,52771.0,127312349.1,53549293.8857,-0.985901816235,0
2015-12-07,13.7361,13.7877,13.2937,13.6034,13.56,4.6893,69855073.0,1284720080.0,46169.0,127532573.02,53283952.2657,-1.08245536541,0
2015-12-08,13.4928,13.4928,12.6818,12.7334,13.003,6.8179,101563741.0,1791145440.0,72788.0,128125565.26,52815270.2514,-0.502919404436,0
2015-12-09,12.5859,12.9767,12.4237,12.7924,12.7158,4.5517,67805176.0,1169382096.0,47058.0,127807804.34,53134879.0954,-1.12925124441,0
2015-12-10,12.7997,12.8292,12.4974,12.5343,12.6461,3.5141,52347821.0,897854832.0,36924.0,127388543.26,53653833.4278,-1.39860877529,0
2015-12-11,12.5785,12.6818,12.3205,12.4679,12.5075,3.0303,45141376.0,765760528.0,32256.0,126084968.8,54855330.6336,-1.47558299011,0
2015-12-14,12.5343,12.9029,12.4974,12.8735,12.7699,3.4431,51291257.0,888341712.0,36009.0,125810300.04,55200604.0689,-1.34996789069,0
2015-12-15,12.8882,13.7435,12.7702,13.338,13.3058,5.8389,86980023.0,1569680608.0,65618.0,126345849.74,54678522.2712,-0.719950450467,0
2015-12-16,13.1758,13.5149,13.1315,13.2569,13.3368,3.9097,58241827.0,1053502288.0,44412.0,126831846.9,53943502.2218,-1.27151588375,0
2015-12-17,13.338,13.6034,13.2937,13.4117,13.4495,4.9067,73094331.0,1333337216.0,49149.0,126732826.06,54039343.2809,-0.992582289189,0
2015-12-18,13.6403,13.6403,13.1831,13.2569,13.3634,4.17,62119525.0,1125887280.0,44274.0,126623075.3,54167295.8497,-1.19082094257,0
2015-12-21,14.0089,14.1416,13.4191,13.4707,13.702,5.5679,82942540.0,1541384736.0,58868.0,126335615.48,54363783.4123,-0.798198226031,0
2015-12-22,13.4781,13.6108,13.1979,13.5223,13.3915,4.2567,63410936.0,1151708976.0,47712.0,126219133.24,54494708.3133,-1.15255589366,0
2015-12-23,13.4781,13.4928,13.1979,13.2126,13.339,3.9675,59103220.0,1069261328.0,41462.0,125001690.5,55310891.4986,-1.19141942418,0
2015-12-24,13.22,14.3628,13.22,13.9057,13.8102,9.8476,146696050.0,2747687296.0,108026.0,124763627.2,55188814.8745,0.397407026222,0
2015-12-25,13.9352,14.0605,13.6845,13.832,13.8574,5.3503,79701446.0,1497951904.0,56373.0,123561822.36,55508226.9862,-0.790159922976,0
2015-12-28,13.8836,13.9352,13.22,13.2569,13.5898,5.8587,87275451.0,1608619056.0,63017.0,122167060.52,55526683.2341,-0.628375539251,0
2015-12-29,13.2421,13.8615,13.1463,13.7656,13.5188,5.0404,75085244.0,1376702448.0,50929.0,121708571.26,55824072.0689,-0.835183202014,0
2015-12-30,13.7877,13.8909,13.4707,13.6624,13.6839,4.2168,62816562.0,1165822464.0,43190.0,119794198.28,56175535.7931,-1.01427846616,0
2015-12-31,13.6624,13.7214,13.2052,13.2421,13.4461,3.3113,49326819.0,899558608.0,36057.0,116682790.94,55671767.7511,-1.20987665132,0
2016-01-04,13.2421,13.2421,11.915,11.915,12.391,4.5146,67253195.0,1130234864.0,46054.0,113552981.6,53900779.9761,-0.858981755376,0
2016-01-05,10.9859,11.8191,10.9196,11.3546,11.3593,4.8315,71973931.0,1108860448.0,49430.0,109924565.64,50279675.5777,-0.754790761952,0
2016-01-06,11.5684,11.8633,11.4283,11.7675,11.662,3.5224,52472588.0,829953840.0,37916.0,106282287.58,47589028.8464,-1.13071648833,0
2016-01-07,11.4283,11.4283,10.5878,10.5878,10.9654,1.1731,17475600.0,259899403.0,10480.0,102969913.96,47896363.9148,-1.7849854764,0
2016-01-08,10.8901,11.0523,9.8357,10.691,10.6589,4.2452,63239160.0,914218240.0,38234.0,101469861.26,47943619.4068,-0.79740957677,0
2016-01-11,10.2929,10.4698,9.6219,9.6219,9.9331,4.9889,74318465.0,1001228432.0,41516.0,100199432.64,47801601.2236,-0.541424700795,0
2016-01-12,9.585,9.8431,9.2975,9.6219,9.5863,4.6013,68544558.0,891195040.0,34232.0,98871956.0,47739338.2208,-0.635270599264,0
2016-01-13,9.6514,9.8431,9.3122,9.327,9.6563,3.6087,53757694.0,704040592.0,29504.0,97958077.44,48163492.4399,-0.917715497795,0
2016-01-14,8.9067,9.7915,8.9067,9.7325,9.3667,4.2644,63525704.0,807018288.0,34254.0,96829641.62,48298553.5936,-0.689543167281,0
2016-01-15,9.5924,9.7473,8.9067,9.0542,9.3978,3.6934,55018806.0,701271456.0,31675.0,94158135.94,46789879.54,-0.836491359344,0
2016-01-18,8.6929,9.4376,8.6413,9.2533,9.1618,3.6713,54689858.0,679569632.0,28267.0,92571502.6,46755581.0157,-0.810205835904,0
2016-01-19,9.2238,9.7915,9.209,9.7473,9.5662,4.4321,66023319.0,856622272.0,34944.0,91136687.14,46440138.0307,-0.540768593827,0
2016-01-20,9.6588,9.9906,9.4966,9.6883,9.7332,5.194,77372783.0,1021387280.0,42230.0,88758874.8,43923113.324,-0.259227794624,0
2016-01-21,9.4671,9.762,9.0689,9.1058,9.4721,3.9511,58857945.0,756134912.0,34136.0,86108453.94,41537957.9918,-0.656038723554,0
2016-01-22,9.2828,9.4228,8.9952,9.3712,9.2451,3.0909,46043505.0,577335776.0,24358.0,84167696.92,41086185.5293,-0.927907797446,0
2016-01-25,9.5113,9.5556,9.2901,9.3933,9.4409,2.5868,38534365.0,493412144.0,18534.0,81171088.2,38727735.8604,-1.10093508574,0
2016-01-26,9.2164,9.2533,8.457,8.457,8.8252,3.9696,59134070.0,707808000.0,33702.0,79965402.56,38450108.6245,-0.541775649152,0
2016-01-27,8.4127,8.5159,7.668,8.1842,8.065,4.7526,70797320.0,774408864.0,31307.0,78611925.44,37528673.3929,-0.208230260585,0
2016-01-28,8.2505,8.6118,7.963,8.0146,8.3068,4.5872,68333825.0,769876080.0,36333.0,77924031.12,37392576.2788,-0.256473532299,0
2016-01-29,7.9998,8.8182,7.9998,8.7371,8.497,5.7563,85749242.0,988202784.0,47033.0,78073955.1,37408946.6256,0.205172494613,0
2016-02-01,8.6929,8.8772,8.4201,8.7003,8.6932,4.6566,69367990.0,817874144.0,36509.0,78013750.14,37420720.6863,-0.231042053211,0
2016-02-02,8.6855,9.1943,8.5823,8.9952,8.9555,4.4246,65911351.0,800571648.0,35055.0,77167352.34,37201261.3201,-0.302570422092,0
2016-02-03,8.8109,9.0689,8.6339,9.0321,8.8337,3.7801,56311699.0,674663264.0,30204.0,77075357.8,37247938.8094,-0.557444504681,0
2016-02-04,9.0542,9.2164,9.0026,9.1132,9.1074,3.9453,58771308.0,725956736.0,31129.0,76553755.84,37319362.5444,-0.476493879521,0
2016-02-05,9.1574,9.1574,8.8109,8.833,8.9563,2.904,43260572.0,525498416.0,24515.0,74377792.72,35974679.5052,-0.864975620298,0
2016-02-15,8.4422,8.9805,8.4053,8.8699,8.667,2.8668,42705533.0,502000080.0,22502.0,71957089.16,33848133.6101,-0.864199973238,0
2016-02-16,8.9215,9.4745,8.9141,9.3712,9.2559,4.7822,71238375.0,894300240.0,38088.0,68907889.76,25813039.8437,0.0902832542822,0
2016-02-17,9.3565,9.5629,9.2533,9.4745,9.3984,4.6437,69175496.0,881764240.0,36701.0,66647583.34,19980060.9925,0.126521768925,0
2016-02-18,9.5777,10.0274,9.4228,9.5556,9.7192,5.9349,88410934.0,1165424992.0,49345.0,66043367.72,18798077.556,1.18988583877,0
2016-02-19,9.4745,9.6662,9.4302,9.5408,9.5413,3.5537,52938469.0,685056144.0,27447.0,65610481.62,18846569.3638,-0.672377681869,0
2016-02-22,9.7473,9.9316,9.644,9.8062,9.7678,4.5712,68096295.0,902126880.0,33460.0,65482047.46,18806466.6618,0.139007905473,0
2016-02-23,9.7694,9.8726,9.5039,9.703,9.701,3.6439,54282639.0,714207296.0,31586.0,65170598.78,18861433.2837,-0.577260466702,0
2016-02-24,9.6588,9.7473,9.3196,9.7325,9.5752,3.3907,50510764.0,655963616.0,30545.0,64149539.24,18222127.9678,-0.748473244402,0
2016-02-25,9.7841,9.88,8.7593,8.7961,9.4006,5.9693,88923542.0,1133761888.0,52618.0,64571906.56,18550383.2741,1.3127295043,0
2016-02-26,8.892,9.1427,8.774,8.9805,8.9484,3.8994,58088162.0,704985344.0,32318.0,64686713.38,18490853.1754,-0.356854890221,0
2016-02-29,8.833,8.8477,8.0809,8.0957,8.2506,4.4606,66447882.0,743555312.0,38071.0,65112843.5,18275484.3394,0.0730507862448,0
2016-03-01,8.1842,8.4791,7.9925,8.3906,8.2666,3.3487,49883937.0,559289520.0,29269.0,65084697.1,18298275.1462,-0.830720927439,0
2016-03-02,8.3685,8.9952,8.2948,8.9436,8.652,4.6893,69854494.0,819709296.0,39032.0,64742186.52,18038505.744,0.283410807555,0
2016-03-03,8.8477,9.5777,8.774,9.0321,9.1904,6.206,92448681.0,1152344224.0,48221.0,65426323.6,18431334.1061,1.46610968281,0
2016-03-04,8.9215,9.1353,8.6339,8.833,8.8874,4.1009,63774930.0,768728992.0,34136.0,65239935.58,18399302.0654,-0.0796228886721,0
2016-03-07,8.9215,9.3491,8.9215,9.3344,9.1573,4.4476,69166684.0,859038320.0,37024.0,65380878.76,18401902.4362,0.205729013787,0
2016-03-08,9.2164,9.2754,8.774,9.2606,9.071,3.859,60012848.0,738325728.0,32867.0,64922284.92,18240322.5913,-0.269152965658,0
2016-03-09,8.9362,9.091,8.7814,8.8404,8.9266,2.8016,43569923.0,527500016.0,26723.0,64525464.66,18488013.1666,-1.13346639637,0
2016-03-10,8.8772,8.9952,8.6339,8.6782,8.8221,2.3532,36595958.0,437878992.0,21978.0,64075319.42,18892310.2701,-1.45452626106,0
2016-03-11,8.5159,8.6487,8.398,8.5307,8.5328,1.8438,28673578.0,331833680.0,17253.0,61714869.98,15411076.1095,-2.14399641824,-1
2016-03-14,8.7003,9.1132,8.6634,8.9436,8.9413,3.0063,46752037.0,566959568.0,28011.0,61055881.8,15330520.6181,-0.9330305967,0
2016-03-15,8.9436,9.1869,8.892,8.9805,9.0314,3.3046,51391460.0,629497280.0,26367.0,60338201.98,14912260.5919,-0.599958800669,0
2016-03-16,9.091,9.1574,8.7224,8.7445,8.9053,3.06,47588421.0,574778944.0,25087.0,59788265.52,14864256.8431,-0.820750384551,0
2016-03-17,8.8404,9.2533,8.8404,9.2385,9.1142,5.683,88379769.0,1092499488.0,43384.0,60299529.66,15400499.8487,1.82333298372,0
2016-03-18,9.2459,9.7325,9.2016,9.5629,9.4886,6.7944,105663235.0,1359802096.0,45668.0,61426257.98,16595785.0141,2.66555495762,1
2016-03-21,9.7178,9.8284,9.6072,9.821,9.7171,5.8297,90661034.0,1194829712.0,41104.0,61894414.76,17086421.5853,1.68359530967,0
2016-03-22,9.6883,9.9537,9.6367,9.6809,9.7605,4.3694,67950986.0,899536032.0,32712.0,61813955.86,17047416.4975,0.359997665388,0
2016-03-23,9.644,9.7767,9.6072,9.7546,9.6938,3.2023,49801629.0,654768368.0,23979.0,61760536.68,17081436.5258,-0.700111355503,0
2016-03-24,9.6956,9.7915,9.4523,9.5187,9.6027,4.5371,70559024.0,918955440.0,33899.0,62822205.16,15880227.0711,0.487198250085,0
2016-03-25,9.4597,9.6588,9.4597,9.644,9.5735,3.0315,47144729.0,612140912.0,20562.0,62500316.54,16033973.9895,-0.957690685418,0
2016-03-28,9.7767,10.0938,9.6662,9.7104,9.86,5.6504,87872102.0,1175101376.0,46170.0,62771389.28,16349319.786,1.53527565969,0
2016-03-29,9.7694,10.0569,9.5703,9.7178,9.8099,5.6875,88450120.0,1176822240.0,48807.0,63169500.52,16730673.1156,1.51103421275,0
2016-03-30,9.8726,10.2781,9.703,10.2781,10.0007,7.016,109109467.0,1479934144.0,59211.0,64276535.98,17886534.5344,2.50651857316,1
2016-03-31,10.3445,10.3813,10.0422,10.1233,10.1728,5.4142,84198730.0,1161698800.0,47081.0,64689996.5,18106409.0303,1.07744906609,0
2016-04-01,10.0643,10.079,9.7325,9.88,9.88,4.4235,68792629.0,921824560.0,36208.0,64965472.96,18060988.3193,0.211901805833,0
2016-04-05,9.9906,10.868,9.9906,10.868,10.5528,8.1745,127127296.0,1819516688.0,59082.0,66414221.72,20019034.8127,3.03276730611,1
2016-04-06,11.0597,11.1334,10.7058,10.9196,10.9331,10.2464,159347987.0,2362870576.0,100421.0,68280715.08,23947079.4256,3.80285504973,1
2016-04-07,10.9491,11.3841,10.8827,10.927,11.1376,8.79,136698004.0,2064918480.0,94716.0,69467219.5,25804420.6484,2.60539794386,1
2016-04-08,10.7205,10.8164,10.3297,10.5952,10.5682,6.187,96217173.0,1379118144.0,65247.0,70214404.06,26030840.1056,0.998921618915,0
2016-04-11,10.6836,10.9196,10.6173,10.6394,10.7605,5.1327,79821421.0,1164937216.0,49690.0,70889962.38,25828267.4818,0.345801692905,0
2016-04-12,10.5952,10.7353,10.3224,10.5214,10.4956,4.5588,70896806.0,1009207488.0,43977.0,71537211.2,25402892.1171,-0.0252099326741,0
