代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11
sid	date	d	d	d	d	d	c	d	d	d	d
000820.SZ	20070707	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	造纸
600599.SS	20070710	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》	否	制造业	其他化学制品
000529.SZ	20070710	信息披露虚假或严重误导性陈述			公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	综合
000603.SZ	20070711	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》,《公开发行证券的公司信息披露内容与格式准则》	否	采矿业	铅锌
600421.SS	20070712	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	制造业	其他通用机械
600421.SS	20070730	涉嫌违反证券法律法规	武汉国药科技股份有限公司	公司本身	立案调查	中国证监会武汉稽查局		《证券法》	否	制造业	其他通用机械
600556.SS	20070808	涉嫌违反证券法律法规	广西北生药业股份有限公司	公司本身	立案调查	广西监管局			否	制造业	综合
000719.SZ	20070809	涉嫌违反证券法律法规	中原大地传媒股份有限公司	公司本身	立案调查				否	文化、体育和娱乐业	出版发行
000690.SZ	20070811	未依法履行其他职责			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	电力、热力、燃气及水生产和供应业	火电
600016.SS	20070815	涉嫌违法	中国民生银行	公司本身	处罚决定	中国银行业监督管理委员会			是	金融业	股份制与城商行
600015.SS	20070815	涉嫌违法	华夏银行	公司本身	处罚决定	中国银行业监督管理委员会			是	金融业	股份制与城商行
601818.SS	20070815	涉嫌违法	中国光大银行	公司本身	处罚决定	中国银行业监督管理委员会			是	金融业	股份制与城商行
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	刘敏	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》,《中华人民共和国公司法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	孙文娟	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	周小明	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	宗刚	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	邵明安	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	曲玉春	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	王勇	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	赵锡军	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	李安富	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	沈剑虹	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
600816.SS	20070829	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	杨晓波	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	金融业	信托
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	廖睦群	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	华毛肃	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	王迎	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	张晓洁	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	蔡锡民	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	肖水龙	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	邵华	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	丁力业	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000034.SZ	20070830	信息披露虚假或严重误导性陈述,未及时披露公司重大事项	洪乐平	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000779.SZ	20070918	信息披露虚假或严重误导性陈述			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	毛纺
600101.SS	20070924	未及时披露公司重大事项	周益明	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	电力、热力、燃气及水生产和供应业	水电
600101.SS	20070924	未及时披露公司重大事项	王峰	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	电力、热力、燃气及水生产和供应业	水电
600101.SS	20070924	未及时披露公司重大事项	赵丽萍	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	电力、热力、燃气及水生产和供应业	水电
600101.SS	20070924	未及时披露公司重大事项	赖学军	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	电力、热力、燃气及水生产和供应业	水电
600816.SS	20070928	信息披露虚假或严重误导性陈述,未按时披露定期报告			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	金融业	信托
000631.SZ	20071009	未按时披露定期报告			公开谴责	中国证券监督管理委员会	0	《深圳证券交易所股票上市规则》	是	房地产业	房地产
000925.SZ	20071009	信息披露虚假或严重误导性陈述,未依法履行其他职责			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	铁路专用设备及器材
000034.SZ	20071009	未及时披露公司重大事项,信息披露虚假或严重误导性陈述			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	综合	pc、服务器及硬件
000582.SZ	20071020	涉嫌违反证券法律法规	北海港股份有限公司	公司本身	立案调查	中国证监会广西监管局		《股票上市规则》	否	交通运输、仓储和邮政业	港口
000902.SZ	20071030	未及时披露公司重大事项			公开谴责	中国证券监督管理委员会	0	《深圳证券交易所股票上市规则》	否	制造业	复合肥
600677.SS	20071108	涉嫌违反证券法律法规	航天通信控股集团股份有限公司	公司本身	立案调查	财政部驻浙江省财政监察专员办事处		《中华人民共和国会计法》,《财政部关于开展2006 年会计信息质量检查和会计师事务所执业质量检查的通知》	否	批发和零售业	通信终端设备
600101.SS	20071117	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	40	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
000403.SZ	20071129	未依法履行其他职责			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	生物医药
600891.SS	20071205	信息披露虚假或严重误导性陈述			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》	否	批发和零售业	百货
000971.SZ	20071207	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《中华人民共和国证券法》,《中华人民共和国公司法》,《深圳证券交易所股票上市规则》	否	信息传输、软件和信息技术服务业	其他软件服务
600516.SS	20080102	未及时披露公司重大事项	任银光	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SS	20080102	未及时披露公司重大事项	谢信跃	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SS	20080102	未及时披露公司重大事项	宋华	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SS	20080102	未及时披露公司重大事项	邓广星	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
